id,weight,year,country_code,country_name,country_year,life_evaluation,life_satisfaction,positive_affect,absence_negative_affect,gender,age,age_squared,relationship_status,food,housing,health,water,air,healthcare,security,security_obj,social_support,respect,education,interesting_activity,recreation,occupation,freedom,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_security_obj,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,social_protection,welfare_state,government_effectiveness,democracy,importance_rich,religious,altruistic_behaviour,rating_economic_conditions,confidence_institutions,expected_economic_conditions,satisfaction_standard_living,gini
15002,0.7361432071877438,2013,LAO,Lao PDR,Lao PDR_2020,7,NA,0.5817144463640631,0.7736613434642193,male,34,1341,partnered,1,0,0,1,0,1,1,1,1,NA,1,0,1,1,1,8.6656490865258,91.03092268898115,54.33132437609935,66.93065082051014,64.18335680494073,81.63753217189873,72.19280568589816,76.67139457462001,53.40486461678294,73.51891313570516,71.07834259790619,70.69965298856587,53.43045671274759,65.65174963727927,67.0863499270089,98.25056284014256,90.20743287812323,8.881056990668641,1.1024636273869912,20.752988596385617,NA,-0.7077229897422264,-1.4243217729548285,NA,yes (practising),0.524261984081738,2,0.02119935719018758,0,0,NA
10694,1.0059433393035415,2014,VEN,"Venezuela, RB","Venezuela, RB_2016",1,NA,0.47641856181756226,0.2901203992974754,female,39,2128,separated,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,6.58613810398226,37.34643529411158,18.454362733183295,52.281052011632895,81.83240784374146,61.635598534091784,61.80656725657029,36.37252882495338,14.011462704142208,60.06670002667771,61.65485917055325,87.62891893502187,49.833900990815465,64.25565207439557,56.282645934311304,91.22200600057148,57.11267592906763,NA,NA,56.30325226584529,NA,-1.4453614982778527,-1.0241555552508363,NA,yes (practising),0.35024160850692587,NA,0.24841337571830044,0,1,NA
17278,0.49660209570043035,2019,UZB,Uzbekistan,Uzbekistan_2018,5,NA,0.9033215539561043,0.8903981113370291,female,37,1850,partnered,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,7.8255925922683565,42.66131541340307,64.62187459069129,70.18776871657616,74.62517315307714,72.67400025400887,77.17093886424234,81.05472488164725,75.6989416781089,95.03162291786899,79.03613336580223,89.08421285768628,52.42994076865558,60.65164364727287,69.07782734020793,90.42825680052327,92.1992398211616,8.85820270276309,6.995168862889695,43.187066562181734,NA,-0.641881810670229,-1.3063699869805308,3.174394922613292,yes (formally),0.9562786279431492,2,0.935999235867419,0,1,NA
15632,1.627474150507169,2021,GAB,Gabon,Gabon_2022,4,NA,0.5785593109840484,0.3960719503495031,male,27,1027,single,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,5.683695854863539,63.01049509006192,67.29793517521182,54.71866680658068,65.26676301209847,52.03719423965253,64.48485988073811,34.09515792932932,35.081435512351554,53.99345633734288,81.46676709070626,84.79651930923949,56.65075864537424,57.20662090086423,62.5695359985195,90.45673092387128,75.81706400560641,9.610854659657607,-2.1601181889488212,NA,NA,-0.8964582328315756,-1.2508230369376128,NA,yes (practising),0.026466518475731605,3,0.8419029412209219,0,1,NA
16720,0.7780167675789325,2019,NZL,New Zealand,New Zealand_2020,7,NA,0.7904432503962244,0.7214519535313997,male,74,5117,partnered,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9.331724406114274,30.429463620850107,82.83962060368752,89.65280154022594,75.71188383264453,85.11430570423228,90.6962065023081,64.55242580564735,58.84301259778728,81.52382723461203,64.83464968056025,94.67735516534603,88.08666403169356,64.51530279885996,63.930933108577605,96.74287797184718,91.91934875044693,10.512179900756072,-0.9481416807071461,66.51216178247365,NA,1.1621268121468225,0.9972985045161645,2.6669819010124582,yes (practising),0.1294219210862746,2,0.9720230851044498,0,1,NA
16909,1.004150088739547,2012,BHR,Bahrain,Bahrain_2011,7,NA,0.9756055599305448,0.9590681031711762,male,19,227,single,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,8.875614610017461,80.03687776070902,71.73234718409924,62.07541580108216,65.78981701643065,77.81092410940526,71.56697447252631,68.85539479669008,63.30032609675126,82.15713179596655,87.92405800894134,85.60979784847835,72.68675523451216,42.06038579333388,67.85595849209535,94.17689594383154,73.33050735243086,10.806111397778528,1.1670303210244297,61.98007579127126,NA,0.3431337960101608,-1.1606047241213473,NA,NA,0.38727556521538437,NA,NA,NA,1,NA
14148,3.892765677193398,2019,EST,Estonia,Estonia_2021,4,NA,0.8737452569491545,0.30702832915756784,male,42,1849,single,1,0,1,1,1,NA,0,1,1,NA,0,0,1,1,0,10.499231434082988,72.11496676822111,89.19577120806859,87.65548108166655,74.15812894038876,80.98413713969501,89.89974407248422,73.95440763634052,67.63049434679999,80.16834350027142,92.56122188636571,94.52407955398142,84.18551717020766,62.526953844665485,67.91922511264875,95.99425611287215,83.46304765969381,10.557589353709044,2.90009840499667,93.02164560638093,NA,1.5453048766903175,1.1619113982895795,2.923242445451578,no,0.3341310377552808,2,0.7346494321665191,0,1,35.05427266366348
12340,1.142860437790172,2009,VEN,"Venezuela, RB","Venezuela, RB_2009",5,6,0.9878809387950419,0.7297243066015309,female,31,792,single,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,8.4990711538199,66.21396393934532,62.05252074825266,85.80333034769066,83.9401603624208,63.813871021262365,73.45446748049139,53.83025614113728,19.742773765624708,74.46805579694261,93.35792722752272,85.5108895362124,76.24705867229731,67.75759195215498,78.04693750148435,93.31117019280262,65.5291377564756,NA,NA,50.22273547489928,NA,-0.9503755367704241,-0.6533802211635797,NA,yes (practising),0.537265806546188,NA,0.7023496408393982,0,1,NA
15242,1.4858608319543933,2011,ISR,Israel,Israel_2010,8,NA,0.9985849180827272,0.27992428665604574,female,72,5898,widowed,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,9.189905444512323,28.213484977473534,83.33346563857086,92.93709227269679,75.08130622579718,64.19194367044328,57.77066276418024,54.80951029909816,53.14266847429588,88.77783934663863,64.26686821684315,80.19623463336222,85.51737665750223,58.71086905786435,60.40889342045464,92.55234155695933,52.81241268954187,10.279325040250106,-0.34064201372421077,57.7605024373673,NA,1.3199699071033937,0.26580662732930893,NA,yes (formally),0.746918239246665,NA,0.4570687502564862,0,1,42.954685356308254
15636,1.5464790994151705,2013,HRV,Croatia,Croatia_2010,4,NA,0.4990547070707791,0.7346280185589125,female,48,2168,partnered,1,1,0,1,1,NA,NA,NA,1,NA,1,NA,1,1,1,9.033622113363364,80.79161865100045,79.62858015566029,72.62536471213868,72.38954129624184,84.01061276211074,81.26748468463829,65.09403847153187,NA,NA,78.11335812243591,82.48657000226686,82.90134175592137,46.148574125408636,60.117051826690236,90.0584601422828,56.47785760165624,9.924726949291374,-2.0206665653713847,68.19248242813872,NA,0.25073494365548754,0.6402710831613427,NA,NA,0.6667464421267745,NA,NA,0,0,33.322135797735335
14489,1.1836491958999025,2014,ARE,United Arab Emirates,United Arab Emirates_2014,2,NA,NA,NA,male,34,3365,single,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,4.560701663259394,32.63738131426268,74.2570882668131,68.5427110639773,NA,NA,NA,NA,NA,NA,NA,NA,82.53408748316407,NA,NA,93.23878234353927,NA,11.039559431614125,5.3015419327384175,7.09101252383978,NA,1.3699431308174028,-1.3112718595735702,NA,NA,NA,NA,0.8443437014444096,NA,1,NA
16630,0.7629222472428239,2014,IND,India,India_2012,5,NA,0.49418109656492976,0.9758021938429151,male,57,3115,partnered,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,6.597827482427661,49.86049778156344,66.91430880897474,86.83599048030949,69.40503819230638,65.80908899385534,82.48102850406836,47.2465173191858,54.22605216009742,85.74766072057267,48.75050662431587,79.31585275425174,17.115099427542894,40.83048562533761,57.27938027024223,93.77356939860672,60.7093040017585,9.039285326431992,4.136734802687612,22.702790576919533,NA,-0.04833541819952787,0.183435835579032,3.332409986886845,yes (practising),0.04733033071268307,NA,0.49932469749734115,0,0,NA
16621,0.9775823781009163,2019,MRT,Mauritania,Mauritania_2022,4,NA,0.9112795719931339,0.9787834744539242,female,37,948,single,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,6.920986085214846,43.93540787019236,32.501150193488414,49.802136606484936,58.390758643119376,76.45749419122086,65.53811462763302,44.73500946470593,34.503122496836596,68.36229720092524,65.2061600946356,84.25107163496274,28.81216262982084,58.37647382568631,64.837843727677,86.32860379500113,68.01920182817014,8.731619107947186,0.9698330516785998,7.858103071050804,NA,-0.5685504475980185,-0.21365438947774795,NA,yes (practising),0.1241586450401855,2,0.35254485801588253,0,1,NA
15217,0.8193142789555563,2020,UZB,Uzbekistan,Uzbekistan_2022,4,NA,0.9222321146339173,0.8809901575078776,female,34,526,partnered,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,7.649070555724169,19.456541565178647,50.561836221460894,63.830662771667,73.48037663002695,78.78026014241348,77.56696905274462,78.250401254497,83.02429646715237,95.43117825820784,88.34043724544377,93.4447543523411,82.95769579786781,54.28225303579741,86.756084374005,91.09032459674211,94.49917872725585,9.329245755564243,3.6324058173336984,47.501505052348755,NA,-0.7602735902356428,-0.7670936659461751,3.155812542953436,yes (practising),0.23615427692563606,2,0.10264732207671479,0,0,32.85433083530934
15704,2.0026188531338898,2011,LBN,Lebanon,Lebanon_2011,5,NA,0.9979050663412322,0.35397832659676554,female,46,3795,partnered,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,9.058910075098266,18.47207258583073,74.13502612424993,74.62021505627514,77.83922292609962,47.82297655637728,52.25282099360612,55.775654100645674,65.07824421191171,85.02477299255595,67.99765377004887,87.45655148584079,55.98555420687736,39.44616703561311,75.63107907960328,92.50721210281174,68.29938397179843,9.896830818778685,2.540016488332073,21.832277989463652,NA,0.09110933380520825,-0.47181449791411395,3.9911481396671067,yes (practising),0.6319162857272843,NA,0.9074138516100988,0,0,35.77079319402188
15368,0.6834779959274887,2010,SYR,Syrian Arab Republic,Syrian Arab Republic_2011,1,NA,0.9300912626872242,0.2630907366040694,male,33,4200,partnered,0,0,1,NA,0,1,1,1,1,1,1,1,1,1,0,6.504883077580339,14.868534736595404,61.431342482563586,82.11034737337435,87.78011794858598,47.403504322272845,57.36635663823142,42.29504565870881,42.29468552963794,82.1059588419897,57.136885712968635,78.22014881888525,50.70061215333389,43.163239107522365,68.3300272764056,92.80995340596934,56.0137197877094,NA,NA,NA,NA,-0.5140710702226432,-1.803504353793584,NA,NA,0.48129487734065296,NA,0.05317065811663868,NA,0,NA
15614,1.2713514261909842,2020,JOR,Jordan,Jordan_2020,4,NA,0.2312678334203321,NA,male,26,1448,separated,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,7.859203317856445,65.25083655007789,60.60098085122689,64.39622197675786,74.57607262952676,74.32014884184063,69.40253844134334,68.16837238615146,67.93101753076994,82.74741610031451,66.54402358419365,90.39974737196856,62.89086616076814,48.33136741686286,63.787782822211014,84.90900106670814,82.89407023690408,9.742187669402187,-3.679258937809677,26.30870886434222,NA,0.3586136240702498,-0.5416801710317645,3.833832458179913,NA,0.06294554850592016,2,0.9887058763293428,0,1,NA
16661,0.6610563687345996,2012,NIC,Nicaragua,Nicaragua_2012,3,NA,0.9378790589553205,0.9550746788477681,male,24,2335,single,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,7.829924945332811,84.42133760240866,77.66262270470496,82.11133754187031,65.09541044256693,77.93615641033665,86.61626893963432,57.87004859449642,50.881444867491155,82.74623334723385,81.48472819559221,91.64590561872073,40.31254608938562,63.785563114182004,78.89217239299495,93.20734234493284,82.34172126054398,8.76990314466046,5.674770759397724,58.15744305501161,NA,-1.2133254862080296,-0.6193393500131104,NA,yes (practising),0.091607264549066,NA,0.03608215862339125,0,0,NA
16771,1.6697608426074593,2012,MDA,Moldova,Moldova_2012,7,NA,0.011210581859444513,0.46715920154821183,female,21,4348,single,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,7.351790899279132,51.90431347278503,74.93534654327046,70.64795064553256,72.58799456036488,59.68899162977253,67.79058001464048,43.91703143124894,47.162674869932275,88.38322875916903,79.64555276099435,81.4138867134224,71.15791211218801,32.59450043022302,66.57666650274702,93.12838286824667,74.56104649733268,9.045612472847441,4.76244720984736,32.51849541087108,NA,-0.5018073998768277,-0.2742748148709383,3.1940556839750425,yes (practising),0.39767203301546117,NA,0.16734336689775742,0,1,31.879896011399193
15716,1.4907339096087608,2022,GRC,Greece,Greece_2022,6,NA,0.7274335616447726,0.8941696696776038,male,49,2315,partnered,1,0,1,1,1,NA,1,0,1,1,0,1,1,0,NA,8.51326726195264,66.46898078820603,76.23697065642061,87.90195733898811,79.73123102558537,65.81897075184774,77.13910941392506,50.61668536660483,72.47987581791094,86.41474651681298,67.54071203773358,93.27459141099925,46.63953239572672,40.82790170675592,53.4624999059214,92.10146251027248,59.18698638237509,10.421949391159716,4.777016090527229,63.99575509330318,NA,0.7585600097926619,0.882570019305872,NA,yes (formally),0.6419075447760342,1,0.9611578718748072,0,NA,NA
15965,1.2036287431888135,2016,TKM,Turkmenistan,Turkmenistan_2017,6,NA,0.9311336089773754,0.9130488902042424,female,30,2027,separated,1,1,0,1,1,NA,1,1,1,1,1,1,1,0,1,8.332504645987575,35.91113014470027,89.4034115006618,63.255810483445856,73.43948413424621,52.75322245749578,68.36060546001927,NA,50.438278611870835,72.82668948079638,87.38894900785347,76.51284150730103,78.3990701478166,42.13350921650092,64.86187947629486,87.98908220251903,67.747190894311,9.292497628529194,4.117911960112106,44.034834756484,NA,-0.7911663008216704,-2.1195512127743434,NA,yes (formally),0.30437564189622285,3,0.030818570557966746,0,1,NA
17005,2.151349648618501,2015,JPN,Japan,Japan_2014,6,NA,NA,NA,female,74,4804,partnered,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,9.556866718185573,87.04619620531405,90.90813909877379,89.15379404775801,77.35589085317189,83.84861971119855,75.58616072199219,60.28176875194269,68.81452090935342,91.68192520682632,76.21666486045393,63.55710907912753,37.908942844925676,59.14467547857637,72.58967436626726,96.80650247761363,83.75649532071066,10.675737690343333,1.7051735905395438,69.46437930392676,29.134684674723005,1.5820432393370316,1.0620702520344574,2.206050730118128,NA,NA,NA,0.5862219106650016,NA,1,NA
16284,1.384042683154729,2019,ALB,Albania,Albania_2021,5,NA,0.5341448785771795,0.46572285167193683,female,42,7201,partnered,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,8.025173384728005,65.11898016678549,48.35958046305848,85.75653564464042,67.08651070093777,53.57673890227029,68.68072942241888,64.50447219664436,66.82915400941822,91.71425729028572,65.30170237746036,92.32219081091003,45.005102448562404,26.12480780856497,68.1206112785654,88.22826834136829,73.19904123291302,8.87620685363528,3.5351935440872566,66.85918987882229,NA,0.4923955610890329,0.19417866794332694,NA,yes (formally),0.7779697235427961,2,0.9347355742996966,0,1,NA
16902,2.58755959458097,2011,HND,Honduras,Honduras_2011,4,NA,0.04564929661566842,0.07838203526041138,female,30,1790,partnered,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,7.404651667854872,71.88753733332756,45.100447629846535,72.3981644718416,79.72515822619047,63.93414596298253,87.28243694046185,56.76639001877643,40.23640176342313,76.28250334639503,70.21385609771842,85.57722997567413,49.139983792541,65.30325654782891,76.18095298996343,86.30373700903314,70.54557442783371,7.957196054665072,2.1153559949842307,26.464452380757898,NA,-0.4519985795254151,-0.7504111826390852,NA,yes (practising),0.6384075706018677,NA,0.03640061147659075,0,0,51.081577281459666
16326,0.9547890482283666,2018,LBR,Liberia,Liberia_2018,0,NA,0.387953129827897,0.4177554886661391,female,32,1202,single,1,1,0,0,1,0,1,0,1,0,0,NA,1,0,1,5.070405702314164,29.437647304757284,34.73922109134214,39.074147831977335,62.43387778473453,63.80003864183616,59.17511553702939,38.309204197440614,26.863529853202415,46.15219041987153,70.92284142135654,78.48003588721019,30.77170875456981,59.824975349340534,62.20413081920292,92.62545407559428,77.0125398805756,8.079481265889163,1.5812640230795278,19.65829526896114,NA,-1.032592702498262,0.35551964260723523,NA,yes (practising),0.6690426491191435,1,0.9006069567046953,0,0,NA
13425,0.6687871118507297,2021,MUS,Mauritius,Mauritius_2022,5,NA,0.5185101507026515,0.9291264412507265,female,73,5439,partnered,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,9.438250032545318,88.30496879171099,45.5037781622009,67.27733180090114,72.31971230454455,61.39467515807233,82.93639317055789,78.0692124230512,61.14451072393288,85.50835954747402,85.03299546796572,92.13741792966366,58.762554799112245,51.143984109076754,72.50172155162817,92.80613483487033,78.94537754193982,10.026195114486349,1.4831223794900685,NA,NA,0.11231457540001821,0.5601204142192794,NA,yes (practising),0.5400123747869573,2,0.2630494250150608,0,1,NA
17760,1.28204023890291,2021,NPL,Nepal,Nepal_2022,4,NA,0.7826636317740393,0.48626511085798324,male,76,5878,partnered,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,5.062193723208903,26.862294333341683,47.69634915670575,47.784843353022744,70.29941367609425,77.1772322436005,86.88296565217097,60.830386780048386,54.045754021288964,86.87492544719477,71.73346095949444,73.38721164151713,34.403541661768955,28.18232902990101,68.9811527634649,91.98982569052481,83.25319631493696,8.168605943709254,-1.1867177894973726,31.37062563016545,NA,-0.24567502499503024,-0.3616952952425783,NA,yes (practising),0.31664354031227243,2,0.7603745687551233,0,1,NA
15787,1.046473438332948,2013,RUS,Russian Federation,Russian Federation_2011,8,NA,0.9631712781744913,0.8960374348399185,male,39,2168,partnered,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,8.570621165116066,70.7448220113369,70.26247475938524,75.80346802244162,66.67896532462824,49.908529041514875,54.46970240295454,31.311605298899366,38.47038208472223,92.06697673069152,86.57536416348859,83.79143869702172,58.08989287710343,45.11258602352754,64.31442239194737,94.52823940017635,61.759090832465354,10.213981180490286,-0.5127662209133271,76.47710264268443,NA,0.43641706286814275,-0.8225508839683071,3.593684119057573,yes (formally),0.04099005858802188,NA,0.9607762696328901,0,1,38.289434885881846
15745,0.9269606031571418,2015,KWT,Kuwait,Kuwait_2012,4,NA,0.9807838363267107,0.969157988555573,female,41,2271,separated,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,8.80530800850066,58.52144774145473,93.80320287838119,96.98908523747856,NA,NA,NA,NA,NA,NA,85.03015175289225,90.46271196296671,85.88645673836834,70.22749165931675,90.29918805964454,NA,92.11803073414407,10.659073245704686,-4.108681779941671,16.94652665762793,NA,-0.3079316266532498,-0.6936164537708769,3.847093957291148,NA,NA,NA,0.8355367960567442,NA,NA,NA
16577,2.774981053597633,2012,SGP,Singapore,Singapore_2011,6,NA,0.9001464369423534,0.8849054517891555,female,45,1803,partnered,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,9.03374516942677,38.83658396030887,98.45104841386859,92.67538250047161,85.63104500678651,94.8560879895229,89.51034047175307,78.94516233134084,86.44615024305674,97.02708429329584,90.51665634831122,52.17225199483343,74.24773618536902,39.182242471012536,68.05332008308976,97.0504374668121,80.31441464397764,11.04211483960417,4.441485774117149,97.93126599478938,NA,1.1560522638445017,-0.5146213127575625,3.285034093188196,NA,0.5845298278103127,NA,0.7180633529854383,0,1,NA
15834,0.8373500297394063,2021,CHE,Switzerland,Switzerland_2021,7,NA,0.5055846894275411,0.48685211214792157,female,58,5113,partnered,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,9.515011533867254,62.5639015390729,86.74553896926379,90.49952563683249,83.96984702549433,91.74999944456285,81.47448307363089,89.41110326377903,84.21419615850036,90.43695452946884,90.10844510060679,89.17448806759121,76.54160983893634,64.2633709358712,76.65286642646079,93.86045710623232,87.9549625594644,11.13556889505576,-0.22004680963990675,90.6158792521218,NA,1.9162646685387987,1.3238266195900068,2.258461961789488,yes (practising),0.8372136896346462,3,0.9328411108813883,0,0,NA
17030,0.5864427619182466,2020,UZB,Uzbekistan,Uzbekistan_2021,5,NA,0.9724577706553,0.7274998602788797,female,49,2961,partnered,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,7.527485197061242,76.14591857548972,63.14083962133348,69.81871647482184,78.26290562736058,76.38747732879669,86.71989142560662,77.18065045748797,51.45065790900857,89.33754330848798,85.99902447197647,86.67405468634486,77.99479124644188,57.921715473635075,79.88143984059936,88.24404097889415,88.69662602105943,8.87562178335704,3.0060316227832624,48.769842949948575,NA,-0.4384267457789095,-1.2798754823141154,3.2231853524011735,yes (formally),0.6162382341730893,3,0.8059902729798045,0,1,NA
16974,1.1860353396028487,2013,TUN,Tunisia,Tunisia_2014,6,NA,0.4732270636805805,0.5008363298024746,male,30,1122,single,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,6.247435678217886,26.434175989677193,48.32871518151978,86.73053011891027,76.85014717570928,40.83490586826947,59.431920411749594,36.60242897690354,53.24453499360475,77.18122510356037,55.573139702808106,81.58769997813292,46.69156785964261,28.400993714920702,62.128206311233484,92.86807919573351,58.541582798452275,9.348097723964456,3.5180685289088176,49.267660391109764,NA,0.18747941236624355,-0.584356611705971,3.773919869011397,NA,0.7672045591771045,NA,0.7892547847911149,0,1,NA
16586,2.0001694665744565,2018,GRC,Greece,Greece_2019,7,NA,0.8662276280651192,0.5666237012857247,male,53,3276,partnered,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,10.063416915132189,62.856516619116746,90.48033631789419,75.78762452361809,75.97726819984715,54.490899412855015,69.12156172866825,37.539902875657134,52.80727540214928,90.57893124807303,77.56594194518465,76.5432236683104,77.5302487266971,38.43310402237919,56.25227420067937,89.89942265903457,61.62850153412157,10.402035973618599,2.54835234890886,49.942838499747275,NA,0.3118677497323147,0.7047492588615013,NA,yes (practising),0.4235622683932567,2,0.3030662642163034,0,0,34.85325628115589
16743,0.9989338002728403,2011,NIC,Nicaragua,Nicaragua_2012,3,NA,0.5054183946456013,0.9964305962806191,male,32,2426,partnered,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,5.580488122951445,16.07726050872064,51.85243378778751,78.47715047810073,74.54290063120145,82.71706551186612,83.04113014349086,60.98565991046915,41.740884855146874,82.162896210982,89.69487263696831,85.85422827268945,54.81607993199113,65.2053626578381,79.242874826168,91.31585906830956,85.77405068935144,9.045963442649313,3.1730882816532406,20.919000717287304,NA,-0.6714923617728897,0.7157384644206486,NA,yes (practising),0.9281545635419783,NA,0.1795377105428272,0,1,NA
12775,1.36831029417774,2014,UZB,Uzbekistan,Uzbekistan_2016,5,NA,0.9453956013928837,0.6419579710803524,female,60,2025,partnered,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,7.301441968341717,72.33139288370555,70.19212430985606,80.12856244528817,79.20989610343142,81.26087426583376,88.34622171251691,87.7022297989152,87.197733251585,95.1380035695021,79.68748853648843,97.53244418778247,65.97727245689775,62.186860876250144,84.65692322907599,96.4386180321899,94.22452345598532,8.822088924687813,-0.21926755346179405,45.26526253072118,NA,-0.4727000888582077,-1.738572057893691,3.0664400133508223,yes (practising),0.3072244934460686,NA,0.9873476154927112,0,1,NA
16780,1.2756224693197598,2014,GIN,Guinea,Guinea_2014,4,NA,0.5144746238030236,0.13593064021761778,female,23,662,single,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,4.876379909964644,89.55683528004677,30.01875209944876,48.470465605864256,81.25960317795305,47.44408496567248,79.97763437679679,34.29234507396079,49.85797861101788,75.88471208887013,66.4125028818494,87.98519333321313,17.95928208793019,51.893481699972924,56.623006252725936,91.51226289553844,64.68784162456036,7.754859797029551,0.09686491669776953,NA,NA,-1.6410075968219504,-1.053943711944275,NA,yes (practising),0.29474714074261554,NA,0.5880990134994852,0,0,NA
9489,1.4501885000978822,2018,GAB,Gabon,Gabon_2019,5,NA,0.09741583637927687,0.2473574219174148,male,41,2390,partnered,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,8.493062709581576,71.90056092524105,33.36705302806134,45.340560045157396,73.18984286679785,30.211860609865553,62.804155751644124,26.314726466090896,36.10371765868685,51.09696118763976,70.07255715040579,84.45560425938747,45.84246771210535,53.31242071176329,56.596307614191545,85.6975523974978,73.307022254476,9.147339465396769,3.3700528133260463,NA,NA,-1.009108940431594,-0.9273779112025683,NA,yes (practising),0.08962187337401828,1,0.06125545917756802,0,0,NA
13536,0.474261481439938,2015,DEU,Germany,Germany_2012,7,NA,0.9968448688301601,0.9322245848868256,male,63,4073,widowed,1,1,1,NA,NA,NA,0,NA,NA,0,1,1,0,1,NA,11.357946025784559,82.68217100274873,77.13301833364937,70.56665295321937,74.06482963759262,91.13178249086636,88.96083848663827,77.89181032724169,80.82202606003831,91.0699637912661,76.11786262909222,94.40269820598925,91.39691591257774,63.48525106029233,71.64065455604812,89.70892716805756,78.61854207374259,10.687354804925436,0.5865589145491392,97.85268031875536,31.546397233523226,1.6233521052557762,0.9607562931516769,2.9085189846412036,NA,NA,NA,NA,NA,NA,35.58695128267698
16582,1.3951383387313339,2018,HRV,Croatia,Croatia_2019,3,NA,0.05780678946212489,0.4009081677561437,male,45,2490,separated,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,5.343800117633526,84.6908925989515,80.04605578349839,84.8250456020776,67.10851458335097,67.14726645333847,71.90068609592218,47.79356492907833,71.03070223899836,86.7946535257055,92.43859854317188,68.25313591484485,67.95479731715028,40.61486305158194,72.21357501841817,93.71522223240305,69.77235069930448,9.884937299834585,0.37693934136712404,72.80489649148593,NA,0.3325080778870271,0.45145280747469085,NA,no,0.4443198373206245,3,0.6683847151528474,0,1,29.34734927422876
15994,1.3352743088312877,2019,KHM,Cambodia,Cambodia_2020,4,NA,0.8455836546512207,0.9435687403342444,male,44,2573,single,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,7.317694963003686,26.004356665579277,46.145639106565106,52.38185067209616,81.16940434637233,85.29404629177208,91.54015326406453,85.71009025088209,61.812782199740646,86.73461416944444,73.79419276334517,86.60745289924644,31.96213717927982,54.786397602944376,65.80669331448698,96.29980175717907,94.21310369387753,8.39498252678332,4.5636295650263445,9.223885028455767,NA,-0.46905823138788827,-1.1750449612574942,NA,yes (practising),0.6764072743803996,2,0.9893166820194919,0,0,NA
15028,0.777846765921833,2011,MYS,Malaysia,Malaysia_2009,6,NA,0.9822857605898069,0.32306546101731193,male,31,2664,partnered,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,8.837764416374654,83.33371166000983,74.7702813091964,79.71620334308501,62.78853718705478,52.31168674788965,78.76735003236745,83.5740914845124,51.01960353188275,88.36750132525991,75.02594533501718,85.27258232618077,47.53119179248594,61.5765256247626,84.58858589319443,98.84672286489155,77.30245236689757,10.045022691355223,0.4511156629638927,29.233983578534485,NA,0.6395190330886178,-0.23038063009485343,3.658680786780357,yes (practising),0.005340292754321543,NA,0.9718506728966917,0,1,NA
16307,1.2667194039788294,2011,ETH,Ethiopia,Ethiopia_2012,2,NA,0.49993889726860913,0.9119632313266857,female,25,4987,partnered,0,1,0,NA,NA,NA,0,0,0,1,0,0,1,1,0,4.3558954011207645,61.882047660389695,56.58017306723404,68.7037801898919,80.43015502410509,NA,NA,NA,62.862255614211016,85.61174671680757,71.48978695791646,60.46935877595141,29.2622522834652,42.16338851274054,63.07243793667397,82.2466151376735,80.97818568126574,7.215180949960067,9.501860720501861,9.707658683571323,NA,-0.8698308304812936,-1.2870893189218717,3.223045578332877,yes (practising),0.0543112029521739,NA,NA,NA,1,NA
